SPECIES,COMMON,SOURCE,DATATYPE,TAG,TAGNO,TAGEVENT,TAGTYPE,LATDEC,LONDEC,DATE,MONTH,DAY,YEAR,FL_CM,FL_DET,PCL_CM,PCL_DET,TL_CM,TL_DET,STL_CM,STL_DET,LENGTHS_DET,LIFESTAGE_AUTHOR,LIFESTAGE_HMS_EFH,WT_A,WT_A_UNITS,WT_DET,WT_KG,DRESSED WT (lb),SEX,OCC,GEAR,LOC,NOTES,Source ID,SourceFile
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,285689,,M,38.783,-73.733,,6,10,2011,158.7,EST,,,172.7,EST,,,,,juv,54.4,KG,EST,54.4,,F,REC,RR,,,285689,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,R,,285664,,M,38.683,-74.550,,6,12,2004,190.0,MEAS,,,206.5,CALC,,,,,juv,,,,,,U,REC,RR,,,285664,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,285664,,M,40.833,-71.617,,7,31,2003,111.0,EST,,,122.0,EST,,,,,juv,,,,,,U,REC,RR,,,285664,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,285661,,M,40.800,-71.583,,8,28,2003,102.9,CALC,,,122.0,EST,,,,,neo,,,,,,F,REC,RR,,,285661,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,285660,,M,40.783,-71.600,,8,28,2003,102.9,CALC,,,122.0,EST,,,,,neo,,,,,,F,REC,RR,,,285660,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,285634,,M,38.467,-74.267,,6,13,2004,107.0,EST,,,117.1,CALC,,,,,juv,,,,,,U,REC,RR,,,285634,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,285629,,M,39.004,-73.657,,6,13,2008,171.4,EST,,,186.4,CALC,,,,,juv,54.4,KG,EST,54.4,,U,REC,RR,,,285629,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,285628,,M,39.004,-73.657,,6,13,2008,166.7,EST,,,181.4,CALC,,,,,juv,49.9,KG,EST,49.9,,U,REC,RR,,,285628,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,285625,,M,38.500,-74.267,,6,12,2004,114.0,MEAS,,,124.6,CALC,,,,,juv,23.0,KG,EST,23.0,,U,REC,RR,,,285625,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,285607,,M,40.883,-70.917,,7,19,2003,115.4,CALC,,,137.0,EST,,,,,juv,36.0,KG,EST,36.0,,M,REC,RR,,,285607,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,R,,285595,,M,35.017,-55.883,,2,15,2006,160.0,MEAS,,,174.1,CALC,,,,,juv,,,,,,F,COM,LL,,,285595,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,285595,,M,40.867,-71.700,,8,26,2004,137.0,EST,,,149.4,CALC,,,,,juv,32.0,KG,EST,32.0,,F,REC,RR,,,285595,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,285578,,M,39.095,-73.701,,6,16,2013,139.8,EST,,,152.4,EST,,,,,juv,45.4,KG,EST,45.4,,U,REC,RR,,,285578,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,285512,,M,40.550,-71.583,,8,7,2005,140.0,EST,,,152.0,EST,,,,,juv,,,,,,M,REC,RR,,,285512,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,R,,285512,,M,40.617,-66.900,,8,17,2005,125.0,MEAS,,,136.5,CALC,,,,,juv,,,,,,M,COM,RR,,,285512,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,285511,,M,40.817,-71.567,,7,8,2006,102.9,CALC,,,122.0,EST,,,,,neo,,,,,,U,REC,RR,,,285511,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,285506,,M,40.550,-71.433,,7,25,2003,102.9,CALC,,,122.0,EST,,,,,neo,,,,,,U,REC,RR,,,285506,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,285461,,M,40.550,-71.850,,7,24,2004,102.9,CALC,,,122.0,EST,,,,,neo,,,,,,U,REC,RR,,,285461,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,285460,,M,40.600,-71.750,,7,14,2003,122.0,EST,,,133.2,CALC,,,,,juv,27.0,KG,EST,27.0,,U,REC,RR,,,285460,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,285458,,M,40.858,-71.381,,8,14,2010,97.4,EST,,,106.7,EST,,,,,neo,13.6,KG,EST,13.6,,F,REC,RR,,,285458,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,285451,,M,40.467,-72.183,,7,29,2003,122.0,EST,,,133.2,CALC,,,,,juv,20.0,KG,EST,20.0,,M,REC,RR,,,285451,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,285404,,M,40.267,-72.533,,6,27,2004,102.9,CALC,,,122.0,EST,,,,,neo,23.0,KG,EST,23.0,,F,REC,RR,,,285404,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,285398,,M,39.800,-73.600,,7,14,2007,76.0,EST,,,83.7,CALC,,,,,neo,11.0,KG,EST,11.0,,U,REC,RR,,,285398,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,285396,,M,39.445,-73.430,,6,14,2008,152.4,EST,,,167.6,EST,,,,,juv,45.4,KG,EST,45.4,,U,REC,RR,,,285396,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,285395,,M,39.867,-73.333,,6,24,2006,122.0,EST,,,133.2,CALC,,,,,juv,39.0,KG,EST,39.0,,M,REC,RR,,,285395,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,285392,,M,39.418,-73.493,,6,13,2009,137.2,EST,,,152.4,EST,,,,,juv,45.4,KG,EST,45.4,,U,REC,RR,,,285392,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,285391,,M,39.894,-73.297,,6,21,2008,111.5,EST,,,121.9,EST,,,,,juv,31.8,KG,EST,31.8,,F,REC,RR,,,285391,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,285384,,M,40.417,-72.833,,7,13,2003,115.4,CALC,,,137.0,EST,,,,,juv,,,,,,M,REC,RR,,,285384,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,285383,,M,40.467,-72.933,,9,27,2003,53.0,EST,,,58.9,CALC,,,,,neo,9.0,KG,EST,9.0,,F,REC,RR,,,285383,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,R,,285332,,M,38.750,-74.683,,9,,2004,168.0,EST,,,182.8,CALC,,,,,juv,,,,,,U,REC,RR,,,285332,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,285332,,M,40.000,-73.117,,7,13,2003,125.0,EST,,,137.0,EST,,,,,juv,29.0,KG,EST,29.0,,U,REC,RR,,,285332,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,285292,,M,39.505,-72.227,,10,4,2008,111.5,EST,,,121.9,EST,,,,,juv,14.1,KG,CALC,14.1,,M,REC,RR,,,285292,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,R,,285263,,M,39.500,-72.267,,9,4,2006,178.0,MEAS,,,193.5,CALC,,,,,juv,,,,,,U,REC,RR,,,285263,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,285263,,M,40.417,-72.683,,8,20,2003,81.0,EST,,,89.1,CALC,,,,,neo,11.0,KG,EST,11.0,,U,REC,RR,,,285263,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,285260,,M,40.417,-72.683,,7,17,2003,119.0,EST,,,130.0,CALC,,,,,juv,39.0,KG,EST,39.0,,F,REC,RR,,,285260,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,285242,,M,40.533,-72.400,,7,19,2003,76.0,MEAS,,,83.7,CALC,,,,,neo,11.0,KG,EST,11.0,,M,REC,RR,,,285242,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,285233,,M,40.433,-73.000,,9,25,2005,76.0,MEAS,,,83.7,CALC,,,,,neo,14.0,KG,EST,14.0,,U,REC,RR,,,285233,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,285078,,M,40.583,-71.783,,6,27,2003,76.9,CALC,,,91.0,EST,,,,,neo,9.0,KG,EST,9.0,,U,REC,RR,,,285078,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,285049,,M,40.733,-70.833,,7,18,2003,99.0,EST,,,108.5,CALC,,,,,neo,,,,,,F,REC,RR,,,285049,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,285048,,M,40.733,-70.833,,7,18,2003,114.0,EST,,,124.6,CALC,,,,,juv,,,,,,F,REC,RR,,,285048,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,284951,,M,41.017,-70.500,,7,26,2014,83.2,EST,,,91.4,EST,,,,,neo,5.6,KG,CALC,5.6,,F,REC,RR,,,284951,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,284927,,M,39.833,-72.967,,6,23,2012,111.5,EST,,,121.9,EST,,,,,juv,22.7,KG,EST,22.7,,U,REC,RR,,,284927,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,284871,,M,40.133,-73.000,,7,13,2003,115.4,CALC,,,137.0,EST,,,,,juv,36.0,KG,EST,36.0,,U,REC,RR,,,284871,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,R,,284835,,M,32.667,-43.333,,2,2,2004,150.0,MEAS,,,163.4,CALC,,,,,juv,,,,,,M,COM,LL,,,284835,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,284835,,M,40.583,-72.783,,8,2,2003,126.0,EST,,,137.0,EST,,,,,juv,27.0,KG,EST,27.0,,M,REC,RR,,,284835,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,284834,,M,40.200,-72.917,,7,18,2007,107.0,EST,,,117.1,CALC,,,,,juv,23.0,KG,EST,23.0,,U,REC,RR,,,284834,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,284833,,M,40.500,-72.750,,7,26,2007,127.0,EST,,,138.6,CALC,,,,,juv,,,,,,U,REC,RR,,,284833,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,284826,,M,40.267,-72.900,,6,26,2004,137.0,EST,,,149.4,CALC,,,,,juv,27.0,KG,EST,27.0,,U,REC,RR,,,284826,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,284722,,M,40.800,-71.633,,7,29,2003,124.6,CALC,,,136.0,CALC,,,,,juv,20.0,KG,EST,20.0,,F,REC,RR,,,284722,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,284721,,M,40.783,-71.617,,7,25,2003,90.3,CALC,,,107.0,EST,,,,,neo,20.0,KG,EST,20.0,,F,REC,RR,,,284721,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,284714,,M,38.500,-74.100,,6,13,2004,183.0,EST,,,198.9,CALC,,,,,juv,79.0,KG,EST,79.0,,M,REC,RR,,,284714,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,R,,284714,,M,34.467,-50.817,,4,20,2005,180.0,MEAS,,,195.7,CALC,,,,,juv,,,,,,M,COM,LL,,,284714,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,284712,,M,38.750,-74.367,,7,4,2004,160.0,EST,,,174.1,CALC,,,,,juv,45.0,KG,EST,45.0,,F,REC,RR,,,284712,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,284705,,M,38.567,-74.117,,6,12,2004,90.3,CALC,,,107.0,EST,,,,,neo,23.0,KG,EST,23.0,,U,REC,RR,,,284705,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,284685,,M,40.267,-73.050,,6,30,2007,107.0,EST,,,117.1,CALC,,,,,juv,27.0,KG,EST,27.0,,F,REC,RR,,,284685,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,284684,,M,40.600,-72.600,,7,19,2003,132.0,MEAS,,,144.0,CALC,,,,,juv,26.0,KG,EST,26.0,,F,REC,RR,,,284684,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,284667,,M,38.850,-74.167,,7,5,2003,163.0,EST,,,177.4,CALC,,,,,juv,41.0,KG,EST,41.0,,U,REC,RR,,,284667,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,284598,,M,40.100,-72.717,,7,1,2006,81.0,EST,,,89.1,CALC,,,,,neo,14.0,KG,EST,14.0,,U,REC,RR,,,284598,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,284595,,M,40.217,-72.800,,7,10,2004,107.0,EST,,,117.1,CALC,,,,,juv,18.0,KG,EST,18.0,,F,REC,RR,,,284595,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,284527,,M,38.183,-74.250,,6,2,2006,117.0,EST,,,127.8,CALC,,,,,juv,29.0,KG,EST,29.0,,F,REC,RR,,,284527,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,284525,,M,37.250,-75.200,,6,17,2004,122.0,EST,,,133.2,CALC,,,,,juv,23.0,KG,EST,23.0,,U,REC,RR,,,284525,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,284524,,M,37.250,-75.200,,6,17,2004,122.0,EST,,,133.2,CALC,,,,,juv,,,,,,U,REC,RR,,,284524,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,284523,,M,37.250,-75.200,,6,6,2004,102.9,CALC,,,122.0,EST,,,,,neo,36.0,KG,EST,36.0,,F,REC,RR,,,284523,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,284400,,M,40.900,-70.950,,7,12,2003,90.3,CALC,,,107.0,EST,,,,,neo,,,,,,U,REC,RR,,,284400,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,284369,,M,37.867,-74.767,,6,19,2004,115.4,CALC,,,137.0,EST,,,,,juv,45.0,KG,EST,45.0,,U,REC,RR,,,284369,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,284368,,M,37.867,-74.767,,6,19,2004,102.9,CALC,,,122.0,EST,,,,,neo,36.0,KG,EST,36.0,,U,REC,RR,,,284368,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,284360,,M,38.500,-74.200,,6,24,2004,102.9,CALC,,,122.0,EST,,,,,neo,29.0,KG,EST,29.0,,U,REC,RR,,,284360,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,284281,,M,37.567,-74.817,,6,9,2004,102.9,CALC,,,122.0,EST,,,,,neo,23.0,KG,EST,23.0,,M,REC,RR,,,284281,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,R,,284278,,M,39.983,-73.250,,7,11,2004,107.0,EST,,,117.1,CALC,,,,,juv,18.0,KG,EST,18.0,,F,REC,RR,,,284278,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,284266,,M,39.900,-73.183,,8,12,2006,76.0,EST,,,83.7,CALC,,,,,neo,14.0,KG,EST,14.0,,F,REC,RR,,,284266,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,284265,,M,39.767,-73.650,,7,11,2005,81.0,EST,,,89.1,CALC,,,,,neo,11.0,KG,EST,11.0,,F,REC,RR,,,284265,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,R,,284108,,M,36.817,-40.400,,5,7,2004,142.0,EST,,,154.8,CALC,,,,,juv,,,,,,M,COM,LL,,,284108,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,284108,,M,40.600,-71.617,,6,27,2003,122.0,EST,,,133.2,CALC,,,,,juv,20.0,KG,EST,20.0,,M,REC,RR,,,284108,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,284086,,M,40.750,-71.800,,6,17,2004,69.0,MEAS,,,76.1,CALC,,,,,neo,9.0,KG,EST,9.0,,F,REC,RR,,,284086,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,284032,,M,36.933,-8.117,,6,13,2003,140.0,MEAS,,,152.6,CALC,,,,,juv,25.0,KG,EST,25.0,,M,REC,RR,,,284032,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,283939,,M,40.183,-73.517,,8,6,2005,51.7,CALC,,,61.0,EST,,,,,neo,10.0,KG,EST,10.0,,F,REC,RR,,,283939,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,283938,,M,40.167,-73.567,,8,26,2005,51.7,CALC,,,61.0,EST,,,,,neo,8.0,KG,EST,8.0,,F,REC,RR,,,283938,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,283922,,M,40.183,-73.517,,8,6,2005,51.7,CALC,,,61.0,EST,,,,,neo,9.0,KG,EST,9.0,,F,REC,RR,,,283922,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,283921,,M,40.183,-73.500,,9,24,2004,91.0,EST,,,99.8,CALC,,,,,neo,14.0,KG,EST,14.0,,U,REC,FREE SWIMMING,,,283921,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,283339,,M,46.083,-44.433,,7,13,2003,120.0,EST,,,131.1,CALC,,,,,juv,18.0,KG,EST,18.0,,U,COM,LL,,,283339,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,283315,,M,39.850,-66.417,,11,9,2003,64.3,CALC,,,76.0,EST,,,,,neo,5.0,KG,EST,5.0,,M,COM,LL,,,283315,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,283272,,M,39.967,-66.583,,11,6,2003,51.7,CALC,,,61.0,EST,,,,,neo,2.0,KG,EST,2.0,,U,COM,LL,,,283272,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,283268,,M,44.700,-47.217,,10,18,2003,90.0,EST,,,98.8,CALC,,,,,neo,,,,,,U,COM,LL,,,283268,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,283267,,M,44.700,-47.217,,10,18,2003,90.0,EST,,,98.8,CALC,,,,,neo,,,,,,U,COM,LL,,,283267,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,283266,,M,44.700,-47.217,,10,18,2003,90.0,EST,,,98.8,CALC,,,,,neo,9.0,KG,EST,9.0,,F,COM,LL,,,283266,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,R,,283262,,M,43.033,-40.883,,7,30,2004,132.0,MEAS,,,144.0,CALC,,,,,juv,,,,,,M,COM,LL,,,283262,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,283262,,M,44.500,-47.333,,10,18,2003,90.0,EST,,,98.8,CALC,,,,,neo,11.0,KG,EST,11.0,,M,COM,LL,,,283262,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,283261,,M,44.517,-47.300,,10,18,2003,90.0,EST,,,98.8,CALC,,,,,neo,11.0,KG,EST,11.0,,F,COM,LL,,,283261,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,283260,,M,44.500,-47.200,,10,18,2003,90.0,EST,,,98.8,CALC,,,,,neo,11.0,KG,EST,11.0,,M,COM,LL,,,283260,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,283259,,M,44.650,-47.183,,10,17,2003,90.0,EST,,,98.8,CALC,,,,,neo,9.0,KG,EST,9.0,,F,COM,LL,,,283259,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,283253,,M,44.583,-47.233,,10,16,2003,90.0,EST,,,98.8,CALC,,,,,neo,16.0,KG,EST,16.0,,U,COM,LL,,,283253,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,283250,,M,44.917,-47.150,,10,9,2003,75.0,EST,,,82.6,CALC,,,,,neo,14.0,KG,EST,14.0,,F,COM,LL,,,283250,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,283246,,M,46.267,-42.267,,7,16,2003,135.0,EST,,,147.2,CALC,,,,,juv,23.0,KG,EST,23.0,,U,COM,LL,,,283246,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,283213,,M,45.350,-44.200,,7,10,2003,105.0,EST,,,114.9,CALC,,,,,neo,18.0,KG,EST,18.0,,U,COM,LL,,,283213,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,283028,,M,39.750,-73.350,,7,25,2003,115.4,CALC,,,137.0,EST,,,,,juv,27.0,KG,EST,27.0,,F,REC,RR,,,283028,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,283025,,M,39.767,-73.367,,7,17,2003,90.3,CALC,,,107.0,EST,,,,,neo,14.0,KG,EST,14.0,,F,REC,RR,,,283025,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,R,,282989,,M,40.017,-73.500,,7,11,2004,170.0,MEAS,,,184.9,CALC,,,,,juv,,,,,,M,REC,RR,,,282989,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,282989,,M,39.133,-73.917,,6,27,2004,154.0,EST,,,168.0,EST,,,,,juv,41.0,KG,EST,41.0,,M,REC,RR,,,282989,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,282968,,M,41.067,-71.100,,8,2,2003,115.4,CALC,,,137.0,EST,,,,,juv,36.0,KG,EST,36.0,,U,REC,RR,,,282968,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,R,,282842,,M,39.633,-44.200,,7,26,2005,170.0,EST,,,184.9,CALC,,,,,juv,,,,,,F,COM,LL,,,282842,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,282842,,M,40.233,-73.233,,8,26,2004,154.3,CALC,,,168.0,EST,,,,,juv,,,,,,F,REC,RR,,,282842,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,282528,,M,40.817,-71.800,,8,15,2003,128.0,CALC,,,152.0,EST,,,,,juv,34.0,KG,EST,34.0,,M,REC,RR,,,282528,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,282432,,M,40.800,-71.500,,7,15,2006,107.0,EST,,,117.1,CALC,,,,,juv,18.0,KG,EST,18.0,,U,REC,RR,,,282432,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,282424,,M,38.000,-74.767,,6,24,2005,124.0,MEAS,,,135.4,CALC,,,,,juv,20.0,KG,EST,20.0,,M,REC,RR,,,282424,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,282423,,M,38.050,-74.767,,6,25,2005,124.0,MEAS,,,135.4,CALC,,,,,juv,23.0,KG,EST,23.0,,F,REC,RR,,,282423,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,282422,,M,38.033,-74.633,,6,25,2005,154.0,CALC,,,183.0,EST,,,,,juv,41.0,KG,EST,41.0,,M,REC,RR,,,282422,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,R,,282421,,M,37.417,-74.467,,6,22,2006,154.0,EST,,,167.7,CALC,,,,,juv,,,,,,F,REC,RR,,,282421,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,282421,,M,38.000,-74.767,,6,24,2005,139.0,EST,,,152.0,EST,,,,,juv,27.0,KG,EST,27.0,,F,REC,RR,,,282421,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,282420,,M,38.250,-74.583,,6,23,2005,128.0,CALC,,,152.0,EST,,,,,juv,41.0,KG,EST,41.0,,M,REC,RR,,,282420,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,282383,,M,40.872,-71.645,,8,2,2010,121.9,EST,,,132.1,EST,,,,,juv,18.7,KG,CALC,18.7,,F,REC,RR,,,282383,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,282377,,M,40.617,-71.767,,10,7,2004,102.9,CALC,,,122.0,EST,,,,,neo,,,,,,U,REC,RR,,,282377,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,282356,,M,40.317,-72.917,,6,26,2004,122.0,EST,,,133.2,CALC,,,,,juv,39.0,KG,EST,39.0,,U,REC,RR,,,282356,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,282279,,M,40.650,-71.683,,7,10,2004,152.0,EST,,,165.5,CALC,,,,,juv,41.0,KG,EST,41.0,,M,REC,RR,,,282279,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,R,,282279,,M,38.467,-44.500,,12,15,2004,150.0,EST,,,163.4,CALC,,,,,juv,,,,,,M,COM,LL,,,282279,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,282240,,M,40.750,-71.483,,7,26,2003,115.4,CALC,,,137.0,EST,,,,,juv,18.0,KG,EST,18.0,,U,REC,RR,,,282240,SMA_COASTSPAN.xlslx
Isurus oxyrinchus,Shortfin Mako,CSTP,T,,282203,,M,40.850,-71.633,,7,16,2003,173.9,CALC,,,189.1,CALC,,,,,juv,57.0,KG,EST,57.0,,U,REC,RR,,,282203,SMA_COASTSPAN.xlslx
