"Workgroup","Collection_Workplan","Date","Collection_Form","Species","Tag","Common_Name_Kingdom","Common_Name_Phylum","Common_Name_Subphylum","Common_Name_Class","Common_Name_Order","Common_Name_Family","Common_Name_Genus","Common_Name_Species","Latin_Name_Kingdom","Latin_Name_Phylum","Latin_Name_Subphylum","Latin_Name_Class","Latin_Name_Order","Latin_Name_Family","Latin_Name_Genus","Latin_Name_Species","Case_Activity","Data_Classification","Data_Source","Data_Category","Source_Type","Sharing_Status","Review_Status","Trip_ID","File_Collection_ID","Location_Geom","Start_Latitude","Start_Longitude","End_Latitude","End_Longitude"
Fish,Whale Shark Tagging Plan,2010-08-06,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-92.6901 29.3004,-92.5268 29.1805)",29.3004,-92.6901,29.1805,-92.5268
Fish,Whale Shark Tagging Plan,2010-08-07,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-92.5298 27.512,-92.3705 27.5362)",27.512,-92.5298,27.5362,-92.3705
Fish,Whale Shark Tagging Plan,2010-08-07,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-92.5268 29.1805,-92.294 29.047)",29.1805,-92.5268,29.047,-92.294
Fish,Whale Shark Tagging Plan,2010-08-08,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-92.3705 27.5362,-92.2006 27.5194)",27.5362,-92.3705,27.5194,-92.2006
Fish,Whale Shark Tagging Plan,2010-08-08,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-92.294 29.047,-91.9895 28.951)",29.047,-92.294,28.951,-91.9895
Fish,Whale Shark Tagging Plan,2010-08-09,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-92.2006 27.5194,-92.0759 27.473)",27.5194,-92.2006,27.473,-92.0759
Fish,Whale Shark Tagging Plan,2010-08-09,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.9895 28.951,-91.6907 28.7915)",28.951,-91.9895,28.7915,-91.6907
Fish,Whale Shark Tagging Plan,2010-08-10,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-92.0759 27.473,-92.0467 27.3804)",27.473,-92.0759,27.3804,-92.0467
Fish,Whale Shark Tagging Plan,2010-08-10,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.6907 28.7915,-91.6665 28.8111)",28.7915,-91.6907,28.8111,-91.6665
Fish,Whale Shark Tagging Plan,2010-08-11,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-92.0467 27.3804,-92.0092 27.1702)",27.3804,-92.0467,27.1702,-92.0092
Fish,Whale Shark Tagging Plan,2010-08-11,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.6665 28.8111,-91.6809 28.8158)",28.8111,-91.6665,28.8158,-91.6809
Fish,Whale Shark Tagging Plan,2010-08-12,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-92.0092 27.1702,-91.9371 26.8109)",27.1702,-92.0092,26.8109,-91.9371
Fish,Whale Shark Tagging Plan,2010-08-12,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.6809 28.8158,-91.6799 28.6514)",28.8158,-91.6809,28.6514,-91.6799
Fish,Whale Shark Tagging Plan,2010-08-13,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.9371 26.8109,-91.6902 26.645)",26.8109,-91.9371,26.645,-91.6902
Fish,Whale Shark Tagging Plan,2010-08-13,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.6799 28.6514,-91.5085 28.4721)",28.6514,-91.6799,28.4721,-91.5085
Fish,Whale Shark Tagging Plan,2010-08-14,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.6902 26.645,-91.5543 26.5769)",26.645,-91.6902,26.5769,-91.5543
Fish,Whale Shark Tagging Plan,2010-08-14,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.5085 28.4721,-91.3303 28.3399)",28.4721,-91.5085,28.3399,-91.3303
Fish,Whale Shark Tagging Plan,2010-08-15,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.5543 26.5769,-91.2197 26.5394)",26.5769,-91.5543,26.5394,-91.2197
Fish,Whale Shark Tagging Plan,2010-08-15,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.3303 28.3399,-91.2615 28.2314)",28.3399,-91.3303,28.2314,-91.2615
Fish,Whale Shark Tagging Plan,2010-08-16,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.2197 26.5394,-90.9501 26.7493)",26.5394,-91.2197,26.7493,-90.9501
Fish,Whale Shark Tagging Plan,2010-08-16,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.2615 28.2314,-91.3998 28.2281)",28.2314,-91.2615,28.2281,-91.3998
Fish,Whale Shark Tagging Plan,2010-08-17,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-90.9501 26.7493,-90.85 27.0269)",26.7493,-90.9501,27.0269,-90.85
Fish,Whale Shark Tagging Plan,2010-08-17,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.3998 28.2281,-91.4228 28.3437)",28.2281,-91.3998,28.3437,-91.4228
Fish,Whale Shark Tagging Plan,2010-08-18,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-90.85 27.0269,-90.8764 27.0762)",27.0269,-90.85,27.0762,-90.8764
Fish,Whale Shark Tagging Plan,2010-08-18,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.4228 28.3437,-91.4411 28.3417)",28.3437,-91.4228,28.3417,-91.4411
Fish,Whale Shark Tagging Plan,2010-08-19,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-90.8764 27.0762,-91.1894 27.2013)",27.0762,-90.8764,27.2013,-91.1894
Fish,Whale Shark Tagging Plan,2010-08-19,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.4411 28.3417,-91.411 28.2819)",28.3417,-91.4411,28.2819,-91.411
Fish,Whale Shark Tagging Plan,2010-08-20,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.1894 27.2013,-91.8002 27.2464)",27.2013,-91.1894,27.2464,-91.8002
Fish,Whale Shark Tagging Plan,2010-08-20,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.411 28.2819,-91.3708 28.3136)",28.2819,-91.411,28.3136,-91.3708
Fish,Whale Shark Tagging Plan,2010-08-21,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.8002 27.2464,-91.7912 27.3713)",27.2464,-91.8002,27.3713,-91.7912
Fish,Whale Shark Tagging Plan,2010-08-21,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.3708 28.3136,-91.3782 28.3121)",28.3136,-91.3708,28.3121,-91.3782
Fish,Whale Shark Tagging Plan,2010-08-22,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.7912 27.3713,-91.6337 27.33)",27.3713,-91.7912,27.33,-91.6337
Fish,Whale Shark Tagging Plan,2010-08-22,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.3782 28.3121,-91.3454 28.1788)",28.3121,-91.3782,28.1788,-91.3454
Fish,Whale Shark Tagging Plan,2010-08-23,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.6337 27.33,-91.5698 27.3626)",27.33,-91.6337,27.3626,-91.5698
Fish,Whale Shark Tagging Plan,2010-08-23,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.3454 28.1788,-91.3163 28.1799)",28.1788,-91.3454,28.1799,-91.3163
Fish,Whale Shark Tagging Plan,2010-08-24,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.5698 27.3626,-91.5393 27.4276)",27.3626,-91.5698,27.4276,-91.5393
Fish,Whale Shark Tagging Plan,2010-08-24,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.3163 28.1799,-91.2102 28.2447)",28.1799,-91.3163,28.2447,-91.2102
Fish,Whale Shark Tagging Plan,2010-08-25,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.5393 27.4276,-91.5206 27.5096)",27.4276,-91.5393,27.5096,-91.5206
Fish,Whale Shark Tagging Plan,2010-08-25,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.2102 28.2447,-91.2924 28.1882)",28.2447,-91.2102,28.1882,-91.2924
Fish,Whale Shark Tagging Plan,2010-08-26,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.5206 27.5096,-91.5081 27.5974)",27.5096,-91.5206,27.5974,-91.5081
Fish,Whale Shark Tagging Plan,2010-08-26,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.2924 28.1882,-91.3485 28.2012)",28.1882,-91.2924,28.2012,-91.3485
Fish,Whale Shark Tagging Plan,2010-08-27,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.5081 27.5974,-91.4975 27.6872)",27.5974,-91.5081,27.6872,-91.4975
Fish,Whale Shark Tagging Plan,2010-08-27,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.3485 28.2012,-91.3593 28.1718)",28.2012,-91.3485,28.1718,-91.3593
Fish,Whale Shark Tagging Plan,2010-08-28,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.4975 27.6872,-91.4883 27.7759)",27.6872,-91.4975,27.7759,-91.4883
Fish,Whale Shark Tagging Plan,2010-08-28,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.3593 28.1718,-91.0003 28.2491)",28.1718,-91.3593,28.2491,-91.0003
Fish,Whale Shark Tagging Plan,2010-08-29,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.4883 27.7759,-91.4808 27.8678)",27.7759,-91.4883,27.8678,-91.4808
Fish,Whale Shark Tagging Plan,2010-08-29,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.0003 28.2491,-90.9806 28.3137)",28.2491,-91.0003,28.3137,-90.9806
